otu	sim	del	ins	mis	len	score	hit
3140	denovo4080	72.24	17	9	52	281	456	F4.1_AM748572
3141	denovo1516	74.82	12	12	47	282	456	F4.4_AM748582
3142	denovo309	77.46	14	11	39	284	456	B23_EU449079
3143	denovo5129	75	13	15	43	284	456	F110_AJ291526
3144	denovo1550	74.65	15	12	45	284	456	F110_AJ291526
3145	denovo4572	75	11	11	49	284	456	F110_AJ291526
3146	denovo2458	74.3	11	12	50	284	456	F109_AJ291527
3147	denovo3189	74.3	11	12	50	284	456	F109_AJ291527
3148	denovo3205	74.3	11	12	50	284	456	F109_AJ291527
3149	denovo3238	74.3	11	12	50	284	456	F109_AJ291527
3150	denovo4050	74.3	11	12	50	284	456	F109_AJ291527
3151	denovo4102	74.3	11	12	50	284	456	F109_AJ291527
3152	denovo5455	74.3	11	12	50	284	456	F109_AJ291527
3153	denovo1070	71.83	11	14	55	284	456	F110_AJ291526
3154	denovo5351	71.83	11	14	55	284	456	F110_AJ291526
3155	denovo1371	73.47	9	11	58	294	456	F5.1b_AJ291535
3156	denovo4661	73.47	9	11	58	294	456	F5.1b_AJ291535
3157	denovo689	72.11	9	11	62	294	456	F5.1b_AJ291535
3158	denovo4605	79.93	12	12	36	299	456	F3.2_AM748567
3159	denovo1163	77.26	15	13	40	299	456	F3.2a_AM748568
3160	denovo3804	74.92	15	13	47	299	456	F3.2a_AM748568
3161	denovo3794	76.25	9	14	48	299	456	F3.2a_AM748568
3162	denovo5044	73.91	12	12	54	299	456	F3.2a_AM748568
3163	denovo3863	74.58	9	12	55	299	456	F3.2a_AM748568
3164	denovo4842	75.66	16	18	40	304	456	F114_AJ291525
3165	denovo4730	76.97	14	14	42	304	456	F3.1a_AM748566
3166	denovo4730	76.32	15	13	44	304	456	F3.1_AM748565;F114_AJ291525
3167	denovo2626	75.33	16	7	52	304	456	F3.1_AM748565;F114_AJ291525
3168	denovo2188	73.36	16	12	53	304	456	F3.1_AM748565;F114_AJ291525
3169	denovo1596	72.7	11	15	57	304	456	F114_AJ291525
3170	denovo2559	70.72	13	13	63	304	456	F3.1_AM748565
3171	denovo2650	80.39	14	14	32	306	456	I2_FN561560
3172	denovo1133	75.49	9	11	55	306	456	I3_FN561561
3173	denovo1157	75.49	9	11	55	306	456	I3_FN561561
3174	denovo4803	75.49	9	11	55	306	456	I3_FN561561
3175	denovo577	75.49	9	11	55	306	456	I3_FN561561
3176	denovo3362	69.28	9	14	71	306	456	I4_FN561562
3177	denovo607	74.9	14	9	40	251	456.5	A116_AF183575
3178	denovo2617	74.9	18	11	35	255	456.5	A113_AF184948
3179	denovo2313	74.51	17	12	36	255	456.5	A109_AB190285
3180	denovo4225	76.47	13	10	37	255	456.5	A113_AF184948
3181	denovo1638	75.69	14	10	38	255	456.5	A113_AF184948
3182	denovo4116	72.55	16	10	44	255	456.5	A113_AF184948
3183	denovo5601	75	14	12	45	284	456.5	F4.8b_AM748590
3184	denovo709	75	14	12	45	284	456.5	F4.8b_AM748590
3185	denovo2621	73.59	14	11	50	284	456.5	F109_AJ291527
3186	denovo1793	75.96	13	9	47	287	456.5	B17_AY258470
3187	denovo1822	75.96	13	9	47	287	456.5	B17_AY258470
3188	denovo269	75.96	13	9	47	287	456.5	B17_AY258470
3189	denovo73	75.96	13	9	47	287	456.5	B17_AY258470
3190	denovo798	75.96	13	9	47	287	456.5	B17_AY258470
3191	denovo4116	75.51	11	15	46	294	456.5	F1_JN558066
3192	denovo2889	73.13	16	14	49	294	456.5	F5.1a_AM748591;F5.1b_AJ291535
3193	denovo4374	74.15	13	13	50	294	456.5	F5.2f_AJ291512
3194	denovo4638	73.47	16	11	51	294	456.5	F5.1a_AM748591;F5.1b_AJ291535
3195	denovo5648	72.79	13	14	53	294	456.5	F5.1d_JN558069
3196	denovo2858	70.07	9	11	68	294	456.5	F5.1b_AJ291535
3197	denovo3921	74.92	15	11	48	295	456.5	F3.4b_AM748616
3198	denovo4263	77.93	12	14	40	299	456.5	F3.2_AM748567
3199	denovo346	76.92	14	9	46	299	456.5	F3.2_AM748567
3200	denovo2031	79.41	14	11	38	306	456.5	I4_FN561562;I3_FN561561
3201	denovo1394	75.16	15	13	48	306	456.5	I4_FN561562
3202	denovo1498	75.16	15	13	48	306	456.5	I4_FN561562
3203	denovo3590	73.53	17	14	50	306	456.5	I1_FN561559
3204	denovo119	75.82	9	14	51	306	456.5	I3_FN561561
3205	denovo5216	72.55	12	17	55	306	456.5	I4_FN561562
3206	denovo337	74	17	8	40	250	457	A11_EU449041
3207	denovo1447	74.12	19	10	37	255	457	A113_AF184948
3208	denovo4394	74.12	19	10	37	255	457	A113_AF184948
3209	denovo4784	74.12	19	10	37	255	457	A113_AF184948
3210	denovo5577	74.12	19	10	37	255	457	A113_AF184948
3211	denovo5117	74.51	17	10	38	255	457	A113_AF184948
3212	denovo5205	73.73	18	8	41	255	457	A113_AF184948
3213	denovo69	73.73	18	8	41	255	457	A106_AB207200
3214	denovo2910	72.94	19	7	43	255	457	A113_AF184948
3215	denovo5041	72.16	19	7	45	255	457	A106_AB207200
3216	denovo2257	75.39	13	8	42	256	457	A114_AF184941;A134_DQ174723
3217	denovo203	74.3	14	13	46	284	457	F110_AJ291526
3218	denovo2642	74.3	14	13	46	284	457	F110_AJ291526
3219	denovo3712	74.3	11	11	51	284	457	F109_AJ291527
3220	denovo2292	75.69	16	15	39	288	457	B20_GU907642
3221	denovo5540	75.17	12	11	50	294	457	F5.1a_AM748591;F5.1_AM748592;F5.1b_AJ291535
3222	denovo2251	74.15	9	11	56	294	457	F5.1a_AM748591
3223	denovo3022	76.27	10	15	45	295	457	F3.4b_AM748616
3224	denovo2921	75.93	10	15	46	295	457	F3.4a_AM748571
3225	denovo3530	74.92	11	14	49	295	457	F3.4b_AM748616
3226	denovo2557	79.93	14	9	37	299	457	F3.2_AM748567
3227	denovo2513	77.59	13	11	43	299	457	F3.2_AM748567
3228	denovo268	77.59	13	11	43	299	457	F3.2_AM748567
3229	denovo3092	77.59	13	11	43	299	457	F3.2_AM748567
3230	denovo3134	77.59	13	11	43	299	457	F3.2_AM748567
3231	denovo3178	77.59	13	11	43	299	457	F3.2_AM748567
3232	denovo4043	77.59	13	11	43	299	457	F3.2_AM748567
3233	denovo1831	77.26	12	12	44	299	457	F3.2a_AM748568
3234	denovo503	77.26	12	12	44	299	457	F3.2a_AM748568
3235	denovo2024	75.92	12	10	50	299	457	F3.2_AM748567
3236	denovo3881	75.92	12	10	50	299	457	F3.2_AM748567
3237	denovo1444	75.49	12	13	50	306	457	I4_FN561562
3238	denovo3739	75.49	11	8	56	306	457	I1_FN561559
3239	denovo2067	74.84	11	8	58	306	457	I3_FN561561
3240	denovo2929	74.1	17	10	38	251	457.5	A116_AF183575
3241	denovo4172	75.69	14	9	39	255	457.5	A113_AF184948
3242	denovo2440	72.55	18	8	44	255	457.5	A113_AF184948
3243	denovo4553	73.33	14	8	46	255	457.5	A113_AF184948
3244	denovo2238	71.37	15	7	51	255	457.5	A113_AF184948
3245	denovo486	74.3	11	14	48	284	457.5	F4.5_AM748585
3246	denovo3002	73.59	12	13	50	284	457.5	F4.8b_AM748590
3247	denovo4482	75.85	12	10	49	294	457.5	F5.2g_JN558072
3248	denovo5319	75.17	11	13	49	294	457.5	F1_JN558066
3249	denovo1060	72.79	13	13	54	294	457.5	F5.1d_JN558069
3250	denovo1714	72.11	14	12	56	294	457.5	F5.1d_JN558069
3251	denovo899	72.45	12	13	56	294	457.5	F5.1b_AJ291535
3252	denovo1650	74.24	21	10	45	295	457.5	F3.4b_AM748616
3253	denovo3151	77.59	19	12	36	299	457.5	F3.2_AM748567
3254	denovo660	78.6	11	14	39	299	457.5	F3.2_AM748567
3255	denovo239	78.26	14	11	40	299	457.5	F3.2a_AM748568
3256	denovo3448	76.25	9	15	47	299	457.5	F3.2a_AM748568
3257	denovo4058	73.91	14	13	51	299	457.5	F3.2a_AM748568
3258	denovo5273	77.96	17	12	38	304	457.5	F3.1_AM748565;F114_AJ291525
3259	denovo1747	78.62	12	14	39	304	457.5	F3.1_AM748565;F114_AJ291525
3260	denovo1759	78.62	12	14	39	304	457.5	F3.1_AM748565;F114_AJ291525
3261	denovo2686	78.62	12	14	39	304	457.5	F3.1_AM748565;F114_AJ291525
3262	denovo3758	78.62	12	14	39	304	457.5	F3.1_AM748565;F114_AJ291525
3263	denovo3643	76.32	13	17	42	304	457.5	F3.1_AM748565;F114_AJ291525
3264	denovo2250	72.04	11	15	59	304	457.5	F3.1_AM748565
3265	denovo995	77.78	13	14	41	306	457.5	I1_FN561559
3266	denovo1927	77.12	15	13	42	306	457.5	I1_FN561559
3267	denovo2855	77.12	15	13	42	306	457.5	I1_FN561559
3268	denovo3115	74.51	10	10	58	306	457.5	I3_FN561561
3269	denovo4913	71.9	13	14	59	306	457.5	I2_FN561560
3270	denovo2217	77.25	16	10	32	255	458	A113_AF184948
3271	denovo3743	74.51	19	12	34	255	458	A113_AF184948
3272	denovo504	75.69	16	11	35	255	458	A112_AF184949
3273	denovo1113	76.08	15	10	36	255	458	A104_AB207203
3274	denovo1554	76.08	15	10	36	255	458	A104_AB207203
3275	denovo4856	76.08	15	10	36	255	458	A104_AB207203
3276	denovo1646	74.51	17	9	39	255	458	A12_EU792883
3277	denovo4667	76.16	15	10	42	281	458	F4.1_AM748572
3278	denovo4579	74.56	10	8	54	283	458	F4.7_AM748587
3279	denovo4422	77.82	11	11	41	284	458	F110_AJ291526
3280	denovo2276	76.76	13	12	41	284	458	F110_AJ291526
3281	denovo2194	75.7	12	14	43	284	458	F110_AJ291526
3282	denovo3875	75.7	12	14	43	284	458	F110_AJ291526
3283	denovo3736	76.06	13	11	44	284	458	F110_AJ291526
3284	denovo2890	76.41	13	9	45	284	458	F110_AJ291526
3285	denovo2042	74.3	15	12	46	284	458	F110_AJ291526
3286	denovo2928	74.3	15	12	46	284	458	F110_AJ291526
3287	denovo3858	74.3	15	12	46	284	458	F110_AJ291526
3288	denovo917	75.7	13	9	47	284	458	F110_AJ291526
3289	denovo2991	74.65	12	13	47	284	458	F110_AJ291526
3290	denovo4954	76.87	14	11	43	294	458	F5.2_AM748594
3291	denovo3536	74.15	12	12	52	294	458	F5.1b_AJ291535
3292	denovo911	74.15	12	11	53	294	458	F5.1d_JN558069
3293	denovo5246	72.79	12	10	58	294	458	F5.1b_AJ291535
3294	denovo4588	79.93	14	8	38	299	458	F3.2_AM748567
3295	denovo2021	76.59	16	12	42	299	458	F3.2_AM748567
3296	denovo169	76.92	14	12	43	299	458	F3.2a_AM748568
3297	denovo4934	74.58	14	14	48	299	458	F3.2a_AM748568
3298	denovo2412	75.92	12	9	51	299	458	F3.2_AM748567
3299	denovo1736	74.01	14	12	53	304	458	F3.1_AM748565;F114_AJ291525
3300	denovo2983	74.9	13	12	39	255	458.5	A112_AF184949
3301	denovo528	74.9	13	12	39	255	458.5	A112_AF184949
3302	denovo1151	74.51	16	8	41	255	458.5	A113_AF184948
3303	denovo3596	74.73	12	9	50	281	458.5	F4.2_AM748574
3304	denovo3625	74.47	19	11	42	282	458.5	F4.3b_AM748580
3305	denovo5125	75.7	15	11	43	284	458.5	F110_AJ291526
3306	denovo133	76.06	13	12	43	284	458.5	F110_AJ291526
3307	denovo2769	76.06	13	12	43	284	458.5	F110_AJ291526
3308	denovo1881	75	11	10	50	284	458.5	F110_AJ291526
3309	denovo1953	73.94	12	12	50	284	458.5	F110_AJ291526
3310	denovo1983	71.48	16	11	54	284	458.5	F110_AJ291526
3311	denovo2027	74.91	14	9	49	287	458.5	B5a_AF499782
3312	denovo5228	72.24	17	13	53	299	458.5	F3.2_AM748567
3313	denovo3678	72.91	16	11	54	299	458.5	F3.2a_AM748568
3314	denovo1015	72.58	15	13	54	299	458.5	F3.2_AM748567
3315	denovo1899	72.58	15	13	54	299	458.5	F3.2_AM748567
3316	denovo1913	72.58	15	13	54	299	458.5	F3.2_AM748567
3317	denovo2089	72.58	15	13	54	299	458.5	F3.2_AM748567
3318	denovo1900	72.24	15	13	55	299	458.5	F3.2_AM748567
3319	denovo3018	72.91	14	10	57	299	458.5	F3.2a_AM748568
3320	denovo4173	76.64	12	16	43	304	458.5	F3.1_AM748565;F114_AJ291525
3321	denovo5605	81.37	10	14	33	306	458.5	I3_FN561561
3322	denovo972	74.18	17	12	50	306	458.5	I1_FN561559
3323	denovo2392	76.14	9	10	54	306	458.5	I3_FN561561
3324	denovo5239	74.51	17	13	35	255	459	A113_AF184948
3325	denovo5058	73.73	19	11	37	255	459	A113_AF184948
3326	denovo2462	72.94	16	6	47	255	459	A112_AF184949
3327	denovo3904	74.02	16	11	46	281	459	F4.4a_AM748583
3328	denovo4646	74.02	16	11	46	281	459	F4.4a_AM748583
3329	denovo2608	76.41	14	14	39	284	459	F110_AJ291526
3330	denovo474	76.76	14	10	42	284	459	F110_AJ291526
3331	denovo1105	76.06	12	14	42	284	459	F110_AJ291526
3332	denovo3105	76.76	13	9	44	284	459	F110_AJ291526
3333	denovo3427	75	14	9	48	284	459	F110_AJ291526
3334	denovo3630	74.3	12	13	48	284	459	F110_AJ291526
3335	denovo2573	75.35	9	11	50	284	459	F110_AJ291526
3336	denovo5487	73.94	13	11	50	284	459	F110_AJ291526
3337	denovo1335	73.59	13	11	51	284	459	F110_AJ291526
3338	denovo1303	74.83	11	11	52	294	459	F102_AJ291534
3339	denovo3788	72.79	13	13	54	294	459	F5.1_AM748592;F5.1b_AJ291535
3340	denovo3983	73.81	9	11	57	294	459	F5.1b_AJ291535
3341	denovo3230	71.77	11	10	62	294	459	F5.1a_AM748591
3342	denovo3953	70.75	11	13	62	294	459	F5.1d_JN558069
3343	denovo4764	77.29	13	13	41	295	459	F3.3_AM748569
3344	denovo2530	75.25	12	14	47	295	459	F3.4b_AM748616
3345	denovo4333	78.93	14	12	37	299	459	F3.2_AM748567
3346	denovo1755	77.93	11	13	42	299	459	F3.2_AM748567
3347	denovo2317	77.93	11	13	42	299	459	F3.2_AM748567
3348	denovo3236	75.92	15	13	44	299	459	F3.2a_AM748568
3349	denovo5680	74.58	10	14	52	299	459	F3.2a_AM748568
3350	denovo5426	74.25	14	10	53	299	459	F3.2_AM748567
3351	denovo2087	74.92	10	11	54	299	459	F3.2a_AM748568
3352	denovo2919	78.1	15	15	37	306	459	I2_FN561560
3353	denovo2961	75.7	16	9	36	251	459.5	A116_AF183575
3354	denovo4719	75.3	13	10	39	251	459.5	A116_AF183575
3355	denovo40	73.73	17	6	44	255	459.5	A112_AF184949
3356	denovo30	75.35	13	12	45	284	459.5	F4.8b_AM748590
3357	denovo4086	71.48	15	11	55	284	459.5	F110_AJ291526
3358	denovo5061	71.48	15	11	55	284	459.5	F110_AJ291526
3359	denovo620	72.11	11	10	61	294	459.5	F5.1_AM748592
3360	denovo1103	78.31	13	16	35	295	459.5	F3.4b_AM748616
3361	denovo682	78.26	14	10	41	299	459.5	F3.2_AM748567
3362	denovo3486	74.58	12	12	52	299	459.5	F3.2_AM748567
3363	denovo5365	73.58	9	12	58	299	459.5	F3.2a_AM748568
3364	denovo1792	78.95	13	16	35	304	459.5	F3.1_AM748565;F114_AJ291525
3365	denovo2724	76.64	14	17	40	304	459.5	F3.1_AM748565;F114_AJ291525
3366	denovo1600	75.33	16	11	48	304	459.5	F3.1_AM748565;F114_AJ291525
3367	denovo4719	74.67	12	15	50	304	459.5	F3.1a_AM748566
3368	denovo4719	74.01	13	14	52	304	459.5	F3.1_AM748565;F114_AJ291525
3369	denovo5134	73.68	13	13	54	304	459.5	F3.1_AM748565;F114_AJ291525
3370	denovo114	82.03	9	10	36	306	459.5	I4_FN561562;I3_FN561561
3371	denovo5579	77.45	13	10	46	306	459.5	I1_FN561559
3372	denovo4455	74.51	11	14	53	306	459.5	I1_FN561559
3373	denovo5502	73.86	13	12	55	306	459.5	I1_FN561559
3374	denovo4065	75.2	18	10	34	250	460	A11_EU449041
3375	denovo1235	75.7	13	8	40	251	460	A16_EU792888
3376	denovo3294	73.73	19	10	38	255	460	A113_AF184948
3377	denovo1647	76.47	11	11	38	255	460	A1.1/A13_AF333504
3378	denovo4356	73.73	18	11	38	255	460	A113_AF184948
3379	denovo1647	71.76	15	7	50	255	460	A113_AF184948
3380	denovo1647	76.26	12	12	37	257	460	A2_AF333506
3381	denovo3891	71.89	14	12	53	281	460	F4.1a_AM748573
3382	denovo3795	76.6	16	13	37	282	460	F4.4_AM748582
3383	denovo4166	76.6	16	13	37	282	460	F4.4_AM748582
3384	denovo5632	76.76	16	12	38	284	460	F110_AJ291526
3385	denovo1350	76.41	14	11	42	284	460	F110_AJ291526
3386	denovo2975	76.76	11	11	44	284	460	F110_AJ291526
3387	denovo2490	76.76	12	9	45	284	460	F110_AJ291526
3388	denovo4184	75	11	14	46	284	460	F110_AJ291526
3389	denovo4097	74.3	11	11	51	284	460	F110_AJ291526
3390	denovo1191	73.94	11	12	51	284	460	F110_AJ291526
3391	denovo5569	72.89	12	13	52	284	460	F110_AJ291526
3392	denovo3014	74.49	11	9	55	294	460	F5.1a_AM748591;F5.1_AM748592;F5.1b_AJ291535
3393	denovo3834	71.09	10	11	64	294	460	F102_AJ291534
3394	denovo3955	77.59	13	10	44	299	460	F3.2a_AM748568
3395	denovo3763	76.92	9	15	45	299	460	F3.2a_AM748568
3396	denovo4587	74.25	14	12	51	299	460	F3.2a_AM748568
3397	denovo3588	74.25	12	14	51	299	460	F3.2a_AM748568
3398	denovo3577	73.91	13	12	53	299	460	F3.2_AM748567
3399	denovo4761	73.91	13	12	53	299	460	F3.2_AM748567
3400	denovo1611	73.58	14	9	56	299	460	F3.2_AM748567
3401	denovo4622	76.32	16	13	43	304	460	F3.1_AM748565;F3.1a_AM748566;F114_AJ291525
3402	denovo358	75.99	15	11	47	304	460	F3.1_AM748565;F114_AJ291525
3403	denovo2155	73.68	17	10	53	304	460	F3.1_AM748565;F114_AJ291525
3404	denovo5325	73.68	17	10	53	304	460	F3.1_AM748565;F114_AJ291525
3405	denovo4599	72.37	14	13	57	304	460	F3.1_AM748565;F114_AJ291525
3406	denovo4474	78.76	18	11	36	306	460	I2_FN561560
3407	denovo4788	75.16	17	13	46	306	460	I1_FN561559
3408	denovo807	75.49	10	17	48	306	460	I3_FN561561
3409	denovo5523	75.82	12	13	49	306	460	I4_FN561562
3410	denovo2871	74.51	14	11	53	306	460	I1_FN561559
3411	denovo3111	74.51	14	11	53	306	460	I1_FN561559
3412	denovo1887	72.55	15	13	56	306	460	I3_FN561561
3413	denovo241	75.16	10	9	57	306	460	I3_FN561561
3414	denovo4048	73.2	15	10	57	306	460	I1_FN561559
3415	denovo4110	71.24	11	14	63	306	460	I4_FN561562
3416	denovo1033	74.1	16	9	40	251	460.5	A141_EU074931;A116_AF183575;A145_EU074935
3417	denovo1380	73.31	15	9	43	251	460.5	A116_AF183575
3418	denovo3946	73.31	15	9	43	251	460.5	A116_AF183575
3419	denovo3194	72.94	19	7	43	255	460.5	A113_AF184948
3420	denovo5584	75.39	14	8	41	256	460.5	A101_AF427468
3421	denovo2354	74.73	17	7	47	281	460.5	F112_AJ291528;F4.1_AM748572
3422	denovo1428	76.76	12	12	42	284	460.5	F110_AJ291526
3423	denovo1240	76.41	12	11	44	284	460.5	F110_AJ291526
3424	denovo3340	74.65	14	13	45	284	460.5	F110_AJ291526
3425	denovo1551	76.76	8	11	47	284	460.5	E110_EU074914
3426	denovo4228	74.3	12	12	49	284	460.5	F110_AJ291526
3427	denovo2410	72.54	14	12	52	284	460.5	F110_AJ291526
3428	denovo256	72.54	14	12	52	284	460.5	F110_AJ291526
3429	denovo2760	72.54	13	11	54	284	460.5	F110_AJ291526
3430	denovo2720	78.91	10	13	39	294	460.5	F5.2e_AJ291533
3431	denovo2806	78.91	10	13	39	294	460.5	F5.2e_AJ291533
3432	denovo2308	75.85	13	12	46	294	460.5	F5.2f_AJ291512
3433	denovo3100	75.85	13	12	46	294	460.5	F5.2f_AJ291512
3434	denovo1701	74.15	16	13	47	294	460.5	F5.1a_AM748591;F5.1b_AJ291535
3435	denovo638	74.15	16	13	47	294	460.5	F5.1a_AM748591;F5.1b_AJ291535
3436	denovo477	75.51	9	11	52	294	460.5	F102_AJ291534
3437	denovo2448	74.83	6	11	57	294	460.5	F5.2e_AJ291533
3438	denovo2310	71.09	8	12	65	294	460.5	F102_AJ291534;F5.2f_AJ291512
3439	denovo1221	73.9	20	11	46	295	460.5	F3.4b_AM748616
3440	denovo4434	73.9	20	11	46	295	460.5	F3.4b_AM748616
3441	denovo5106	73.9	20	11	46	295	460.5	F3.4b_AM748616
3442	denovo338	78.26	11	12	42	299	460.5	F3.2_AM748567
3443	denovo3182	75.25	16	10	48	299	460.5	F3.2_AM748567
3444	denovo4780	73.58	12	13	54	299	460.5	F3.2a_AM748568
3445	denovo1592	71.91	14	9	61	299	460.5	F3.2a_AM748568
3446	denovo4758	73.68	16	11	53	304	460.5	F3.1_AM748565;F114_AJ291525
3447	denovo5465	73.68	13	12	55	304	460.5	F3.1_AM748565;F114_AJ291525
3448	denovo477	72.7	13	11	59	304	460.5	F3.1_AM748565;F114_AJ291525
3449	denovo4746	73.86	10	13	57	306	460.5	I4_FN561562;I3_FN561561
3450	denovo5247	73.86	10	13	57	306	460.5	I4_FN561562;I3_FN561561
3451	denovo2955	72.88	11	10	62	306	460.5	I1_FN561559
3452	denovo5481	72.88	11	10	62	306	460.5	I1_FN561559
3453	denovo3593	72.88	11	9	63	306	460.5	I3_FN561561
3454	denovo601	72.88	11	9	63	306	460.5	I3_FN561561
3455	denovo1722	78.97	16	7	30	252	461	A121_DQ174722
3456	denovo5295	78.97	16	7	30	252	461	A121_DQ174722
3457	denovo4830	79.22	13	8	32	255	461	A112_AF184949
3458	denovo4680	74.51	19	9	37	255	461	A113_AF184948
3459	denovo3845	76.08	12	12	37	255	461	A113_AF184948
3460	denovo5516	74.02	18	12	43	281	461	F112_AJ291528;F4.1_AM748572
3461	denovo4866	74.38	16	12	44	281	461	F4.4a_AM748583
3462	denovo935	77.11	16	8	41	284	461	F110_AJ291526
3463	denovo5157	76.06	14	13	41	284	461	F110_AJ291526
3464	denovo5315	76.41	13	11	43	284	461	F110_AJ291526
3465	denovo3723	75.35	15	12	43	284	461	F110_AJ291526
3466	denovo4499	75.35	13	13	44	284	461	F110_AJ291526
3467	denovo5451	75.35	13	13	44	284	461	F110_AJ291526
3468	denovo5561	74.65	10	12	50	284	461	F110_AJ291526
3469	denovo4504	73.94	11	12	51	284	461	F110_AJ291526
3470	denovo3443	76.53	18	9	42	294	461	F5.1_AM748592;F5.1b_AJ291535
3471	denovo516	76.53	14	13	42	294	461	F5.1b_AJ291535
3472	denovo157	75.85	12	12	47	294	461	F5.2f_AJ291512
3473	denovo1226	74.49	12	11	52	294	461	F5.1_AM748592
3474	denovo1003	77.63	8	13	45	295	461	F3.4a_AM748571
3475	denovo1717	77.63	8	13	45	295	461	F3.4a_AM748571
3476	denovo145	74.92	14	12	48	295	461	F3.4b_AM748616
3477	denovo3767	77.26	12	13	43	299	461	F3.2a_AM748568
3478	denovo538	77.26	12	13	43	299	461	F3.2a_AM748568
3479	denovo1009	73.91	15	10	53	299	461	F3.2_AM748567
3480	denovo1131	73.91	15	10	53	299	461	F3.2_AM748567
3481	denovo2923	73.91	15	10	53	299	461	F3.2_AM748567
3482	denovo3108	73.91	15	10	53	299	461	F3.2_AM748567
3483	denovo3122	73.91	15	10	53	299	461	F3.2_AM748567
3484	denovo2587	75.82	12	12	50	306	461	I3_FN561561
3485	denovo3337	75.82	12	12	50	306	461	I3_FN561561
3486	denovo4519	73.31	14	9	44	251	461.5	A116_AF183575
3487	denovo4202	76.86	15	12	32	255	461.5	A113_AF184948
3488	denovo4146	76.08	17	11	33	255	461.5	A12_EU792883
3489	denovo1840	76.86	14	12	33	255	461.5	A107_AB207199
3490	denovo1141	72.94	18	12	39	255	461.5	A113_AF184948
3491	denovo1317	71.76	18	8	46	255	461.5	A113_AF184948
3492	denovo2322	71.76	18	8	46	255	461.5	A113_AF184948
3493	denovo639	71.76	18	8	46	255	461.5	A113_AF184948
3494	denovo1782	74.61	12	10	43	256	461.5	A136_DQ865210
3495	denovo1382	74.38	9	12	51	281	461.5	F112_AJ291528;F4.1_AM748572
3496	denovo4974	71.89	12	9	58	281	461.5	F112_AJ291528
3497	denovo2966	76.06	16	10	42	284	461.5	F4.8b_AM748590
3498	denovo3217	76.41	14	11	42	284	461.5	F110_AJ291526
3499	denovo3512	75.35	15	9	46	284	461.5	F109_AJ291527
3500	denovo4387	73.94	14	11	49	284	461.5	F110_AJ291526
3501	denovo4924	73.24	11	12	53	284	461.5	F109_AJ291527
3502	denovo3511	71.83	15	12	53	284	461.5	F110_AJ291526
3503	denovo1518	77.21	11	13	43	294	461.5	F5.1_AM748592
3504	denovo330	75.51	14	13	45	294	461.5	F5.1b_AJ291535
3505	denovo3854	75.51	14	13	45	294	461.5	F5.1b_AJ291535
3506	denovo3915	75.51	14	13	45	294	461.5	F5.1b_AJ291535
3507	denovo1518	75.85	12	12	47	294	461.5	F5.1a_AM748591
3508	denovo1696	76.19	11	10	49	294	461.5	F102_AJ291534;F5.2f_AJ291512
3509	denovo4755	73.13	15	13	51	294	461.5	F5.1d_JN558069
3510	denovo78	73.13	15	13	51	294	461.5	F5.1d_JN558069
3511	denovo5379	73.13	12	13	54	294	461.5	F5.1d_JN558069
3512	denovo3341	73.9	19	11	47	295	461.5	F3.4b_AM748616
3513	denovo3384	73.9	17	12	48	295	461.5	F3.4_AM748570;F3.4b_AM748616
3514	denovo3621	73.9	17	12	48	295	461.5	F3.4_AM748570;F3.4b_AM748616
3515	denovo138	76.59	13	14	43	299	461.5	F3.2a_AM748568
3516	denovo4064	74.58	13	11	52	299	461.5	F3.2_AM748567
3517	denovo494	72.91	10	14	57	299	461.5	F3.2a_AM748568
3518	denovo766	77.96	12	16	39	304	461.5	F3.1_AM748565;F3.1a_AM748566;F114_AJ291525
3519	denovo1962	77.3	15	13	41	304	461.5	F114_AJ291525
3520	denovo4612	77.78	11	11	46	306	461.5	I4_FN561562
3521	denovo5501	74.51	14	15	49	306	461.5	I1_FN561559
3522	denovo42	73.53	12	14	55	306	461.5	I4_FN561562
3523	denovo1416	73.86	9	13	58	306	461.5	I4_FN561562;I3_FN561561
3524	denovo3509	75.29	17	10	36	255	462	A113_AF184948
3525	denovo2764	75.69	14	10	38	255	462	A104_AB207203
3526	denovo5077	75.69	14	10	38	255	462	A104_AB207203
3527	denovo3726	74.22	14	10	42	256	462	A136_DQ865210
3528	denovo5411	74.47	15	11	46	282	462	F4.4_AM748582
3529	denovo1852	77.82	13	15	35	284	462	B30_GU907644
3530	denovo588	77.46	13	13	38	284	462	F110_AJ291526
3531	denovo1048	78.17	14	7	41	284	462	B23_EU449079
3532	denovo585	78.17	14	7	41	284	462	B23_EU449079
3533	denovo2954	75.7	13	15	41	284	462	F110_AJ291526
3534	denovo4523	75.35	15	10	45	284	462	F110_AJ291526
3535	denovo4314	74.65	17	9	46	284	462	F109_AJ291527
3536	denovo1514	75	13	11	47	284	462	F110_AJ291526
3537	denovo3941	75	13	11	47	284	462	F110_AJ291526
3538	denovo3303	73.59	12	11	52	284	462	F109_AJ291527
3539	denovo4630	76.95	12	14	42	295	462	F3.4b_AM748616
3540	denovo1413	77.93	11	13	42	299	462	F3.2a_AM748568
3541	denovo790	77.59	12	12	43	299	462	F3.2_AM748567
3542	denovo5566	77.26	12	12	44	299	462	F3.2a_AM748568
3543	denovo3464	77.26	11	13	44	299	462	F3.2a_AM748568
3544	denovo585	76.59	12	12	46	299	462	F3.2a_AM748568
3545	denovo3920	74.92	17	10	48	299	462	F3.2a_AM748568
